Datum zaúčtování;Datum dokladu;Materiálový doklad;Položka;Závod;Sklad;Materiál;Text materiálu;Skupina materiálu;Druh pohybu;Text druhu pohybu;S/H;Množství;ZMJ;Cena za MJ;Hodnota pohybu;Měna;Výrobní zakázka;Dodavatel;Odběratel;Šarže;Tržba bez DPH;COGS;Režie;Uživatel;Nákladové středisko
18.05.2026;18.05.2026;4900000480;1;2000;0001;1000184;Profil U 96;Ocel;101;Příjem zboží na objednávku;S;1485,440;KG;23,71;35219,78;CZK;;Wurth s.r.o.;;SN8708;;;;CERNAT;4010 Nákup
18.05.2026;18.05.2026;4900000522;1;1000;0001;1000192;Plech Al 70 mm;Hliník;101;Příjem zboží na objednávku;S;1126,180;KG;121,62;136966,01;CZK;;PPG Deco Czech;;SN5843;;;;KUCERAL;4010 Nákup
18.05.2026;18.05.2026;4900000772;1;2000;0001;1000237;Kolík 80x54;Spojovací materiál;101;Příjem zboží na objednávku;S;604,510;KS;4,33;2617,53;CZK;;PPG Deco Czech;;SN9846;;;;KUCERAL;4010 Nákup
18.05.2026;18.05.2026;4900001206;1;1000;0001;1000316;Tlumič gumový 7;Těsnění a guma;101;Příjem zboží na objednávku;S;538,710;KS;67,08;36136,67;CZK;;Lapp Kabel s.r.o.;;SN7036;;;;SVOBODM;4010 Nákup
18.05.2026;18.05.2026;4900001709;1;1000;0001;1000385;Odmašťovač RAL 6011;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-77,760;L;320,08;-24889,42;CZK;VZ400026;;;;;;;HORAKT;5030 Výroba obrábění
18.05.2026;18.05.2026;4900001709;2;1000;0001;1000363;Kolík 119x35;Spojovací materiál;261;Výdej do výrobní zakázky;H;-201,360;KS;5,72;-1151,78;CZK;VZ400026;;;;;;;VESELAM;5020 Výroba montáž
18.05.2026;18.05.2026;4900001709;3;1000;0001;1000261;Profil U 10;Ocel;261;Výdej do výrobní zakázky;H;-133,200;KG;33,90;-4515,48;CZK;VZ400026;;;;;;;NOVAKJ;5030 Výroba obrábění
18.05.2026;18.05.2026;4900001709;4;1000;0001;1000381;Trubka Al 117 mm;Hliník;261;Výdej do výrobní zakázky;H;-176,640;KG;64,58;-11407,41;CZK;VZ400026;;;;;;;HORAKT;5030 Výroba obrábění
18.05.2026;18.05.2026;4900001709;5;1000;0001;1000104;Nýt 57x11;Spojovací materiál;261;Výdej do výrobní zakázky;H;-197,520;KS;5,48;-1082,41;CZK;VZ400026;;;;;;;KUCERAL;5020 Výroba montáž
18.05.2026;18.05.2026;4900001709;6;1000;0001;1000330;O-kroužek 39 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-188,160;KS;18,43;-3467,79;CZK;VZ400026;;;;;;;HORAKT;5020 Výroba montáž
18.05.2026;18.05.2026;4900001709;7;1000;0001;1000253;Těsnění ploché 56 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-149,040;KS;7,50;-1117,80;CZK;VZ400026;;;;;;;VESELAM;5030 Výroba obrábění
18.05.2026;18.05.2026;4900001790;1;1000;0003;5000148;Konzole montážní A793;Hotový výrobek;131;Příjem z výroby;S;39,000;KS;7570,47;295248,33;CZK;VZ400063;;;SV2026;;;;DVORAKP;5020 Výroba montáž
18.05.2026;18.05.2026;4900001834;1;1000;0001;1000173;Čidlo indukční 108 mm;Elektro;261;Výdej do výrobní zakázky;H;-31,680;KS;435,84;-13807,41;CZK;VZ400085;;;;;;;VESELAM;5020 Výroba montáž
18.05.2026;18.05.2026;4900001834;2;1000;0001;1000395;Profil Al 33x47;Hliník;261;Výdej do výrobní zakázky;H;-111,960;KG;128,86;-14427,17;CZK;VZ400085;;;;;;;VESELAM;5030 Výroba obrábění
18.05.2026;18.05.2026;4900001834;3;1000;0001;1000191;Trubka ocelová 94x42;Ocel;261;Výdej do výrobní zakázky;H;-54,360;KG;27,06;-1470,98;CZK;VZ400085;;;;;;;PROCHAZ;5030 Výroba obrábění
18.05.2026;18.05.2026;4900001834;4;1000;0001;1000298;Granulát PA6 97;Plasty;261;Výdej do výrobní zakázky;H;-38,160;KG;78,04;-2978,01;CZK;VZ400085;;;;;;;CERNAT;5020 Výroba montáž
18.05.2026;18.05.2026;4900001834;5;1000;0001;1000197;Manžeta 47x52;Těsnění a guma;261;Výdej do výrobní zakázky;H;-189,720;KS;54,17;-10277,13;CZK;VZ400085;;;;;;;DVORAKP;5020 Výroba montáž
18.05.2026;18.05.2026;4900001834;6;1000;0001;1000327;Stykač 56 A;Elektro;261;Výdej do výrobní zakázky;H;-53,820;KS;238,71;-12847,37;CZK;VZ400085;;;;;;;PROCHAZ;5020 Výroba montáž
18.05.2026;18.05.2026;4900001834;7;1000;0001;1000312;Granulát PA6 89;Plasty;261;Výdej do výrobní zakázky;H;-12,960;KG;55,27;-716,30;CZK;VZ400085;;;;;;;HORAKT;5020 Výroba montáž
18.05.2026;18.05.2026;4900002066;1;1000;0001;1000375;Deska PE 101 mm;Plasty;261;Výdej do výrobní zakázky;H;-22,790;KG;63,57;-1448,76;CZK;VZ400236;;;;;;;PROCHAZ;5020 Výroba montáž
18.05.2026;18.05.2026;4900002066;2;1000;0001;1000333;Deska PE 40 mm;Plasty;261;Výdej do výrobní zakázky;H;-112,660;KG;43,58;-4909,72;CZK;VZ400236;;;;;;;SVOBODM;5020 Výroba montáž
18.05.2026;18.05.2026;4900002066;3;1000;0001;1000259;Základní barva RAL 3020;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-46,870;L;236,85;-11101,16;CZK;VZ400236;;;;;;;NOVAKJ;5030 Výroba obrábění
18.05.2026;18.05.2026;4900002066;4;1000;0001;1000193;Deska PE 67 mm;Plasty;261;Výdej do výrobní zakázky;H;-84,710;KG;87,82;-7439,23;CZK;VZ400236;;;;;;;NOVAKJ;5030 Výroba obrábění
18.05.2026;18.05.2026;4900002066;5;1000;0001;1000234;Plech Al 44 mm;Hliník;261;Výdej do výrobní zakázky;H;-141,040;KG;95,56;-13477,78;CZK;VZ400236;;;;;;;CERNAT;5030 Výroba obrábění
18.05.2026;18.05.2026;4900002066;6;1000;0001;1000223;Šroub M2x48;Spojovací materiál;261;Výdej do výrobní zakázky;H;-284,230;KS;10,18;-2893,46;CZK;VZ400236;;;;;;;CERNAT;5020 Výroba montáž
18.05.2026;18.05.2026;4900002066;7;1000;0001;1000383;Motor 69 kW;Elektro;261;Výdej do výrobní zakázky;H;-95,460;KS;150,72;-14387,73;CZK;VZ400236;;;;;;;SVOBODM;5020 Výroba montáž
18.05.2026;18.05.2026;4900002066;8;1000;0001;1000396;Granulát PA6 20;Plasty;261;Výdej do výrobní zakázky;H;-232,630;KG;82,13;-19105,90;CZK;VZ400236;;;;;;;HORAKT;5030 Výroba obrábění
18.05.2026;18.05.2026;4900002077;1;2000;0003;5000125;Hydraulický agregát B836;Hotový výrobek;131;Příjem z výroby;S;27,000;KS;3170,53;85604,31;CZK;VZ400241;;;SV3160;;;;CERNAT;5020 Výroba montáž
18.05.2026;18.05.2026;4900002134;1;2000;0003;5000137;Kryt převodovky B734;Hotový výrobek;131;Příjem z výroby;S;39,000;KS;4419,44;172358,16;CZK;VZ400292;;;SV5121;;;;NOVAKJ;5020 Výroba montáž
18.05.2026;18.05.2026;4900002145;1;1000;0001;1000385;Odmašťovač RAL 6011;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-29,160;L;320,08;-9333,53;CZK;VZ400297;;;;;;;KUCERAL;5020 Výroba montáž
18.05.2026;18.05.2026;4900002145;2;1000;0001;1000363;Kolík 119x35;Spojovací materiál;261;Výdej do výrobní zakázky;H;-75,510;KS;5,72;-431,92;CZK;VZ400297;;;;;;;CERNAT;5030 Výroba obrábění
18.05.2026;18.05.2026;4900002145;3;1000;0001;1000261;Profil U 10;Ocel;261;Výdej do výrobní zakázky;H;-49,950;KG;33,90;-1693,31;CZK;VZ400297;;;;;;;SVOBODM;5020 Výroba montáž
18.05.2026;18.05.2026;4900002145;4;1000;0001;1000381;Trubka Al 117 mm;Hliník;261;Výdej do výrobní zakázky;H;-66,240;KG;64,58;-4277,78;CZK;VZ400297;;;;;;;HORAKT;5030 Výroba obrábění
18.05.2026;18.05.2026;4900002145;5;1000;0001;1000104;Nýt 57x11;Spojovací materiál;261;Výdej do výrobní zakázky;H;-74,070;KS;5,48;-405,90;CZK;VZ400297;;;;;;;HORAKT;5030 Výroba obrábění
18.05.2026;18.05.2026;4900002145;6;1000;0001;1000330;O-kroužek 39 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-70,560;KS;18,43;-1300,42;CZK;VZ400297;;;;;;;CERNAT;5020 Výroba montáž
18.05.2026;18.05.2026;4900002145;7;1000;0001;1000253;Těsnění ploché 56 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-55,890;KS;7,50;-419,18;CZK;VZ400297;;;;;;;CERNAT;5030 Výroba obrábění
18.05.2026;18.05.2026;4900002422;1;1000;0003;5000103;Skříň rozvaděče D186;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-12,000;KS;8539,73;-102476,76;CZK;;;Mubea CZ s.r.o.;SV1541;148251,15;102476,76;26100,37;KUCERAL;6010 Expedice
18.05.2026;18.05.2026;4900002502;1;2000;0003;5000125;Hydraulický agregát B836;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-8,000;KS;3170,53;-25364,24;CZK;;;Linet spol. s r.o.;SV2125;38439,27;25364,24;7132,69;NOVAKJ;6010 Expedice
18.05.2026;18.05.2026;4900002587;1;2000;0003;5000125;Hydraulický agregát B836;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-5,000;KS;3170,53;-15852,65;CZK;;;Strojírny Prostějov a.s.;SV7636;25663,74;15852,65;5888,11;HORAKT;6010 Expedice
19.05.2026;19.05.2026;4900000111;1;2000;0001;1000120;Těsnění ploché 42 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;1191,780;KS;37,41;44584,49;CZK;;Schneider Electric CZ;;SN3280;;;;CERNAT;4010 Nákup
19.05.2026;19.05.2026;4900000422;1;1000;0001;1000174;Nýt 118x78;Spojovací materiál;101;Příjem zboží na objednávku;S;125,790;KS;11,72;1474,26;CZK;;Bossard CZ s.r.o.;;SN6623;;;;PROCHAZ;4010 Nákup
19.05.2026;19.05.2026;4900000516;1;1000;0001;1000191;Trubka ocelová 94x42;Ocel;101;Příjem zboží na objednávku;S;313,680;KG;31,93;10015,80;CZK;;Bossard CZ s.r.o.;;SN5047;;;;KUCERAL;4010 Nákup
19.05.2026;19.05.2026;4900000564;1;2000;0001;1000199;Plech Al 25 mm;Hliník;101;Příjem zboží na objednávku;S;1858,240;KG;87,30;162224,35;CZK;;Elektro Cabel CZ;;SN9717;;;;SVOBODM;4010 Nákup
19.05.2026;19.05.2026;4900000787;1;1000;0001;1000239;Těsnění ploché 68 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;1061,060;KS;32,26;34229,80;CZK;;Ferona a.s.;;SN2129;;;;VESELAM;4010 Nákup
19.05.2026;19.05.2026;4900001187;1;1000;0001;1000313;Kabel CYKY 66x55;Elektro;101;Příjem zboží na objednávku;S;155,600;KS;566,73;88183,19;CZK;;Siemens s.r.o.;;SN1792;;;;HORAKT;4010 Nákup
19.05.2026;19.05.2026;4900001424;1;2000;0001;1000357;Ředidlo S101;Nátěry a chemie;101;Příjem zboží na objednávku;S;198,300;L;181,43;35977,57;CZK;;ABB s.r.o.;;SN8855;;;;SVOBODM;4010 Nákup
19.05.2026;19.05.2026;4900001602;1;2000;0001;1000389;Deska PE 67 mm;Plasty;101;Příjem zboží na objednávku;S;929,240;KG;59,43;55224,73;CZK;;Hilti ČR s.r.o.;;SN3331;;;;PROCHAZ;4010 Nákup
19.05.2026;19.05.2026;4900001611;1;2000;0001;1000390;Frekvenční měnič 119 kW;Elektro;101;Příjem zboží na objednávku;S;104,230;KS;680,45;70923,30;CZK;;ABB s.r.o.;;SN2824;;;;VESELAM;4010 Nákup
19.05.2026;19.05.2026;4900001620;1;1000;0001;1000392;Ředidlo S21;Nátěry a chemie;101;Příjem zboží na objednávku;S;1069,370;L;160,83;171986,78;CZK;;Trelleborg Bohemia;;SN3350;;;;SVOBODM;4010 Nákup
19.05.2026;19.05.2026;4900001666;1;2000;0003;5000139;Ventilová jednotka D215;Hotový výrobek;131;Příjem z výroby;S;34,000;KS;3887,14;132162,76;CZK;VZ400004;;;SV2036;;;;VESELAM;5020 Výroba montáž
19.05.2026;19.05.2026;4900001687;1;1000;0001;1000291;Deska PP 108 mm;Plasty;261;Výdej do výrobní zakázky;H;-150,800;KG;68,24;-10290,59;CZK;VZ400015;;;;;;;VESELAM;5030 Výroba obrábění
19.05.2026;19.05.2026;4900001687;2;1000;0001;1000366;Tyč kruhová 95 mm;Ocel;261;Výdej do výrobní zakázky;H;-123,250;KG;42,70;-5262,78;CZK;VZ400015;;;;;;;KUCERAL;5030 Výroba obrábění
19.05.2026;19.05.2026;4900001687;3;1000;0001;1000256;Deska PE 94 mm;Plasty;261;Výdej do výrobní zakázky;H;-135,140;KG;65,89;-8904,37;CZK;VZ400015;;;;;;;CERNAT;5020 Výroba montáž
19.05.2026;19.05.2026;4900001687;4;1000;0001;1000266;Ředidlo S85;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-52,490;L;292,77;-15367,50;CZK;VZ400015;;;;;;;PROCHAZ;5030 Výroba obrábění
19.05.2026;19.05.2026;4900001742;1;2000;0003;5000119;Ventilová jednotka B766;Hotový výrobek;131;Příjem z výroby;S;31,000;KS;5908,29;183156,99;CZK;VZ400041;;;SV2672;;;;PROCHAZ;5020 Výroba montáž
19.05.2026;19.05.2026;4900001835;1;1000;0003;5000146;Svařenec nosný E906;Hotový výrobek;131;Příjem z výroby;S;18,000;KS;3723,23;67018,14;CZK;VZ400085;;;SV9725;;;;HORAKT;5020 Výroba montáž
19.05.2026;19.05.2026;4900001939;1;2000;0001;1000248;Trubka Al 51 mm;Hliník;261;Výdej do výrobní zakázky;H;-49,560;KG;67,47;-3343,81;CZK;VZ400150;;;;;;;VESELAM;5020 Výroba montáž
19.05.2026;19.05.2026;4900001939;2;2000;0001;1000307;Matice M93;Spojovací materiál;261;Výdej do výrobní zakázky;H;-57,960;KS;6,22;-360,51;CZK;VZ400150;;;;;;;VESELAM;5020 Výroba montáž
19.05.2026;19.05.2026;4900001939;3;2000;0001;1000286;Kolík 71x53;Spojovací materiál;261;Výdej do výrobní zakázky;H;-74,690;KS;3,28;-244,98;CZK;VZ400150;;;;;;;NOVAKJ;5020 Výroba montáž
19.05.2026;19.05.2026;4900001939;4;2000;0001;1000379;O-kroužek 24 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-34,160;KS;10,55;-360,39;CZK;VZ400150;;;;;;;CERNAT;5030 Výroba obrábění
19.05.2026;19.05.2026;4900001939;5;2000;0001;1000107;Profil U 83;Ocel;261;Výdej do výrobní zakázky;H;-48,930;KG;26,39;-1291,26;CZK;VZ400150;;;;;;;CERNAT;5030 Výroba obrábění
19.05.2026;19.05.2026;4900001939;6;2000;0001;1000184;Profil U 96;Ocel;261;Výdej do výrobní zakázky;H;-44,940;KG;20,09;-902,84;CZK;VZ400150;;;;;;;CERNAT;5030 Výroba obrábění
19.05.2026;19.05.2026;4900002023;1;2000;0001;1000269;Trubka Al 78 mm;Hliník;261;Výdej do výrobní zakázky;H;-30,740;KG;81,40;-2502,24;CZK;VZ400205;;;;;;;PROCHAZ;5030 Výroba obrábění
19.05.2026;19.05.2026;4900002023;2;2000;0001;1000390;Frekvenční měnič 119 kW;Elektro;261;Výdej do výrobní zakázky;H;-50,460;KS;680,45;-34335,51;CZK;VZ400205;;;;;;;KUCERAL;5020 Výroba montáž
19.05.2026;19.05.2026;4900002023;3;2000;0001;1000358;Tlumič gumový 49;Těsnění a guma;261;Výdej do výrobní zakázky;H;-136,010;KS;45,51;-6189,82;CZK;VZ400205;;;;;;;PROCHAZ;5020 Výroba montáž
19.05.2026;19.05.2026;4900002023;4;2000;0001;1000117;Motor 72 kW;Elektro;261;Výdej do výrobní zakázky;H;-26,970;KS;660,38;-17810,45;CZK;VZ400205;;;;;;;SVOBODM;5020 Výroba montáž
19.05.2026;19.05.2026;4900002023;5;2000;0001;1000179;Granulát ABS 25;Plasty;261;Výdej do výrobní zakázky;H;-204,740;KG;54,80;-11219,75;CZK;VZ400205;;;;;;;DVORAKP;5030 Výroba obrábění
19.05.2026;19.05.2026;4900002177;1;1000;0003;5000136;Svařenec nosný A321;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-2,000;KS;13945,05;-27890,10;CZK;;;Mubea CZ s.r.o.;SV4785;36676,90;27890,10;7642,93;SVOBODM;6010 Expedice
19.05.2026;19.05.2026;4900002185;1;1000;0003;5000130;Čerpadlo odstředivé A643;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-25,000;KS;7168,49;-179212,25;CZK;;;Continental Automotive;SV5822;275137,36;179212,25;54397,55;DVORAKP;6010 Expedice
19.05.2026;19.05.2026;4900002189;1;2000;0003;5000121;Převodovka šneková D513;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-4,000;KS;9506,76;-38027,04;CZK;;;Mubea CZ s.r.o.;SV6685;59370,14;38027,04;11428,23;VESELAM;6010 Expedice
19.05.2026;19.05.2026;4900002253;1;1000;0003;5000112;Rám podvozkový A238;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-12,000;KS;1349,43;-16193,16;CZK;;;Koyo Bearings ČR;SV9777;24236,43;16193,16;4513,41;VESELAM;6010 Expedice
19.05.2026;19.05.2026;4900002291;1;1000;0003;5000136;Svařenec nosný A321;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-3,000;KS;13945,05;-41835,15;CZK;;;Hella Autotechnik Nova;SV6575;48021,90;41835,15;9346,50;NOVAKJ;6010 Expedice
19.05.2026;19.05.2026;4900002309;1;2000;0003;5000113;Skříň rozvaděče B363;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-2,000;KS;1821,81;-3643,62;CZK;;;Tatra Trucks a.s.;SV8126;5841,79;3643,62;1100,86;HORAKT;6010 Expedice
19.05.2026;19.05.2026;4900002327;1;2000;0003;5000105;Hydraulický agregát F685;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-17,000;KS;5566,06;-94623,02;CZK;;;Koyo Bearings ČR;SV9138;127536,14;94623,02;26814,58;SVOBODM;6010 Expedice
19.05.2026;19.05.2026;4900002328;1;2000;0003;5000105;Hydraulický agregát F685;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-6,000;KS;5566,06;-33396,36;CZK;;;Koyo Bearings ČR;SV1790;44003,84;33396,36;7999,56;SVOBODM;6010 Expedice
19.05.2026;19.05.2026;4900002374;1;2000;0003;5000113;Skříň rozvaděče B363;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-11,000;KS;1821,81;-20039,91;CZK;;;Škoda Auto a.s.;SV8856;32236,87;20039,91;6184,06;HORAKT;6010 Expedice
19.05.2026;19.05.2026;4900002423;1;1000;0003;5000103;Skříň rozvaděče D186;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-7,000;KS;8539,73;-59778,11;CZK;;;Magna Exteriors Bohemia;SV4731;86301,09;59778,11;17251,42;CERNAT;6010 Expedice
19.05.2026;19.05.2026;4900002533;1;1000;0003;5000112;Rám podvozkový A238;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-16,000;KS;1349,43;-21590,88;CZK;;;Juta a.s.;SV9276;31879,80;21590,88;7121,68;VESELAM;6010 Expedice
19.05.2026;19.05.2026;4900002551;1;1000;0003;5000129;Ventilová jednotka F138;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-5,000;KS;5816,31;-29081,55;CZK;;;Vítkovice Machinery;SV1448;40743,42;29081,55;7079,56;SVOBODM;6010 Expedice
20.05.2026;20.05.2026;4900000135;1;2000;0001;1000123;Granulát ABS 76;Plasty;101;Příjem zboží na objednávku;S;825,280;KG;48,36;39910,54;CZK;;ThyssenKrupp Ferrostal;;SN4662;;;;NOVAKJ;4010 Nákup
20.05.2026;20.05.2026;4900000145;1;2000;0001;1000125;Nýt 106x48;Spojovací materiál;101;Příjem zboží na objednávku;S;245,430;KS;12,18;2989,34;CZK;;ArcelorMittal Distribution;;SN6589;;;;NOVAKJ;4010 Nákup
20.05.2026;20.05.2026;4900000291;1;2000;0001;1000151;Granulát PA6 7;Plasty;101;Příjem zboží na objednávku;S;1141,730;KG;48,47;55339,65;CZK;;Rubena a.s.;;SN8824;;;;HORAKT;4010 Nákup
20.05.2026;20.05.2026;4900000546;1;2000;0001;1000196;Odmašťovač RAL 3020;Nátěry a chemie;101;Příjem zboží na objednávku;S;1553,880;L;250,63;389448,94;CZK;;Colorlak a.s.;;SN9879;;;;NOVAKJ;4010 Nákup
20.05.2026;20.05.2026;4900000842;1;1000;0001;1000249;Granulát PA6 112;Plasty;101;Příjem zboží na objednávku;S;1730,070;KG;71,02;122869,57;CZK;;Lapp Kabel s.r.o.;;SN5863;;;;HORAKT;4010 Nákup
20.05.2026;20.05.2026;4900000846;1;1000;0001;1000250;Kabel CYKY 34x42;Elektro;101;Příjem zboží na objednávku;S;1075,780;KS;795,46;855739,96;CZK;;Plastika Nitra a.s.;;SN3752;;;;VESELAM;4010 Nákup
20.05.2026;20.05.2026;4900000937;1;1000;0001;1000268;Tyč kruhová 82 mm;Ocel;101;Příjem zboží na objednávku;S;233,930;KG;24,53;5738,30;CZK;;Wurth s.r.o.;;SN4781;;;;PROCHAZ;4010 Nákup
20.05.2026;20.05.2026;4900001089;1;2000;0001;1000296;Plech ocelový 110 mm;Ocel;101;Příjem zboží na objednávku;S;1001,210;KG;52,46;52523,48;CZK;;Bibus s.r.o.;;SN1309;;;;CERNAT;4010 Nákup
20.05.2026;20.05.2026;4900001303;1;2000;0001;1000334;Stykač 101 A;Elektro;101;Příjem zboží na objednávku;S;1179,990;KS;740,62;873924,19;CZK;;ThyssenKrupp Ferrostal;;SN6231;;;;SVOBODM;4010 Nákup
20.05.2026;20.05.2026;4900001346;1;2000;0001;1000342;Kolík 101x36;Spojovací materiál;101;Příjem zboží na objednávku;S;694,760;KS;0,90;625,28;CZK;;ESSA Czech;;SN3835;;;;HORAKT;4010 Nákup
20.05.2026;20.05.2026;4900001645;1;2000;0001;1000398;Šroub M41x56;Spojovací materiál;101;Příjem zboží na objednávku;S;232,710;KS;14,54;3383,60;CZK;;ThyssenKrupp Ferrostal;;SN8200;;;;VESELAM;4010 Nákup
20.05.2026;20.05.2026;4900001675;1;2000;0001;1000271;Čidlo indukční 75 mm;Elektro;261;Výdej do výrobní zakázky;H;-317,450;KS;119,80;-38030,51;CZK;VZ400009;;;;;;;HORAKT;5020 Výroba montáž
20.05.2026;20.05.2026;4900001675;2;2000;0001;1000382;Deska PE 55 mm;Plasty;261;Výdej do výrobní zakázky;H;-213,850;KG;70,90;-15161,97;CZK;VZ400009;;;;;;;SVOBODM;5020 Výroba montáž
20.05.2026;20.05.2026;4900001675;3;2000;0001;1000166;Motor 76 kW;Elektro;261;Výdej do výrobní zakázky;H;-388,850;KS;333,01;-129490,94;CZK;VZ400009;;;;;;;NOVAKJ;5030 Výroba obrábění
20.05.2026;20.05.2026;4900001675;4;2000;0001;1000345;Tyč kruhová 110 mm;Ocel;261;Výdej do výrobní zakázky;H;-17,850;KG;36,23;-646,71;CZK;VZ400009;;;;;;;HORAKT;5020 Výroba montáž
20.05.2026;20.05.2026;4900001675;5;2000;0001;1000351;O-kroužek 30 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-71,050;KS;59,66;-4238,84;CZK;VZ400009;;;;;;;CERNAT;5020 Výroba montáž
20.05.2026;20.05.2026;4900001675;6;2000;0001;1000177;Plech ocelový 91 mm;Ocel;261;Výdej do výrobní zakázky;H;-28,000;KG;41,14;-1151,92;CZK;VZ400009;;;;;;;SVOBODM;5020 Výroba montáž
20.05.2026;20.05.2026;4900001747;1;1000;0001;1000300;Šroub M24x45;Spojovací materiál;261;Výdej do výrobní zakázky;H;-377,200;KS;2,77;-1044,84;CZK;VZ400044;;;;;;;VESELAM;5020 Výroba montáž
20.05.2026;20.05.2026;4900001747;2;1000;0001;1000142;Plech ocelový 112 mm;Ocel;261;Výdej do výrobní zakázky;H;-64,400;KG;31,94;-2056,94;CZK;VZ400044;;;;;;;NOVAKJ;5030 Výroba obrábění
20.05.2026;20.05.2026;4900001747;3;1000;0001;1000172;Deska PE 85 mm;Plasty;261;Výdej do výrobní zakázky;H;-165,200;KG;44,67;-7379,48;CZK;VZ400044;;;;;;;VESELAM;5030 Výroba obrábění
20.05.2026;20.05.2026;4900001747;4;1000;0001;1000353;Trubka Al 94 mm;Hliník;261;Výdej do výrobní zakázky;H;-88,800;KG;92,49;-8213,11;CZK;VZ400044;;;;;;;KUCERAL;5020 Výroba montáž
20.05.2026;20.05.2026;4900001747;5;1000;0001;1000154;Ředidlo S38;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-270,400;L;298,27;-80652,21;CZK;VZ400044;;;;;;;SVOBODM;5020 Výroba montáž
20.05.2026;20.05.2026;4900001747;6;1000;0001;1000264;Motor 26 kW;Elektro;261;Výdej do výrobní zakázky;H;-446,400;KS;733,69;-327519,22;CZK;VZ400044;;;;;;;NOVAKJ;5020 Výroba montáž
20.05.2026;20.05.2026;4900001747;7;1000;0001;1000214;Deska PP 15 mm;Plasty;261;Výdej do výrobní zakázky;H;-64,400;KG;65,47;-4216,27;CZK;VZ400044;;;;;;;VESELAM;5020 Výroba montáž
20.05.2026;20.05.2026;4900001747;8;1000;0001;1000135;Jekl 3x3x76;Ocel;261;Výdej do výrobní zakázky;H;-268,000;KG;33,76;-9047,68;CZK;VZ400044;;;;;;;HORAKT;5020 Výroba montáž
20.05.2026;20.05.2026;4900001896;1;1000;0001;1000300;Šroub M24x45;Spojovací materiál;261;Výdej do výrobní zakázky;H;-103,730;KS;2,77;-287,33;CZK;VZ400121;;;;;;;PROCHAZ;5020 Výroba montáž
20.05.2026;20.05.2026;4900001896;2;1000;0001;1000142;Plech ocelový 112 mm;Ocel;261;Výdej do výrobní zakázky;H;-17,710;KG;31,94;-565,66;CZK;VZ400121;;;;;;;DVORAKP;5030 Výroba obrábění
20.05.2026;20.05.2026;4900001896;3;1000;0001;1000172;Deska PE 85 mm;Plasty;261;Výdej do výrobní zakázky;H;-45,430;KG;44,67;-2029,36;CZK;VZ400121;;;;;;;HORAKT;5030 Výroba obrábění
20.05.2026;20.05.2026;4900001896;4;1000;0001;1000353;Trubka Al 94 mm;Hliník;261;Výdej do výrobní zakázky;H;-24,420;KG;92,49;-2258,61;CZK;VZ400121;;;;;;;VESELAM;5020 Výroba montáž
20.05.2026;20.05.2026;4900001896;5;1000;0001;1000154;Ředidlo S38;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-74,360;L;298,27;-22179,36;CZK;VZ400121;;;;;;;CERNAT;5030 Výroba obrábění
20.05.2026;20.05.2026;4900001896;6;1000;0001;1000264;Motor 26 kW;Elektro;261;Výdej do výrobní zakázky;H;-122,760;KS;733,69;-90067,78;CZK;VZ400121;;;;;;;CERNAT;5020 Výroba montáž
20.05.2026;20.05.2026;4900001896;7;1000;0001;1000214;Deska PP 15 mm;Plasty;261;Výdej do výrobní zakázky;H;-17,710;KG;65,47;-1159,47;CZK;VZ400121;;;;;;;KUCERAL;5020 Výroba montáž
